	topic	CID	ID	PID	stance	rebuttal	name	parent	rawTweet	label	tweet_id	postTweet	n_key	mentions	hashtags
287	marijuana	K	3	2	1	oppose	frenchieak	MBurke12	"Well, yes, people still do those things. Don't people still murder other people? Don't people still embezzle money? All this still happens, but because it is illegal, it takes place less often. Don't people still sell marijuana and don't people still smoke it? Yes, they do. It's just much more dangerous and expensive to do so because it's illegal.  I believe the core of our disagreement here seems to be that we have opposing viewpoints on marijuana alone, whereas you seem to think of it as something bad; some kind of scourge of society. I don't see it that way. There has been endless debate over whether or not marijuana is harmful, and I choose to believe it's really not that bad. Either way, it should be a level-minded individual's choice to smoke marijuana, just like it's their choice if they wish to smoke cigarettes or drink alcohol, both very destructive substances, yet still legal. My core belief is that it should be the individual's choice whether to do something or not.  Although there is some small chance that you are  not  calling me a pothead, let's get something straight; I've never smoked marijuana, I've never done any other drug, I don't drink alcohol, I don't smoke cigarettes, and to be honest, I really don't plan on doing any of the above. I've made it thus far without them, and I don't have any real reason to start now. So, because of this, I can say that I have reasoning beyond what is simply personally more convenient.   The war on marijuana, not all drugs, but marijuana, sucks up  so much  federal, state, and local money. Couldn't this money be better spent enforcing the other laws, say, the ones that keep people under the influence off the roads? Or maybe we could put this money towards something we can all enjoy, like lowering taxes. There are just better ways to spend our money.  You make good points, and I understand what you are getting at, I just wholeheartedly disagree.
"	2	3790	above alcohol alcohol alone at bad bad belief calling chance choice choice choice choose cigarettes cigarettes convenient core core dangerous debate destructive disagree disagreement do drink drink drug drugs embezzle endless enforcing enjoy expensive federal good happens harmful honest illegal illegal individual individual influence it kind laws legal level local lowering made make marijuana marijuana marijuana marijuana marijuana marijuana marijuana minded money money money money money murder not now often opposing people people people people people people people personally place plan points pothead put real reason reasoning roads say scourge sell simply small smoke smoke smoke smoke smoked so society spend spent start state straight substances sucks takes taxes them things this understand viewpoints war way way ways well wholeheartedly yes yes	122	[]	[]
288	marijuana	K	30	29	-1	oppose	Bradf0rd	killswitch85	"LEGALIZING =/= DECRIMINALIZATION    If you want to smoke weed, don't make the argument for decriminalization. Legalization and decriminalization are two different subjects.   The arguments against "" War on Drugs "" usually has more to do with people wanting it legalized than it does decriminalizing it because it's an easy target with numbers and panders to everyone's fear of government.    Typical Legalization Propaganda:     ""Look at all these poor non-violent people stuck in prison, all they wanted was to get high, and it costs us $20394 per second to chase one of these poor fellers down, and then another $79887987 a year to keep him in prison. How dare you government, shame on you, and shame on us for doing this to them, legalize now(1)!  (1)If you pass this info along maybe someday you could smoke pot too(2)  (2) Not right now though, but when it's legalized ;)...""
"	1	3791	20394 79887987 argument arguments chase costs dare decriminalization decriminalization decriminalization decriminalizing down drugs easy everyone fear fellers government government high if info legalization legalization legalize legalized legalized legalizing look make non now numbers panders pass people people poor poor pot prison prison propaganda shame shame smoke smoke someday stuck subjects target them though too typical violent wanted wanting war weed year you	62	[]	[]
289	marijuana	K	31	30	1	oppose	killswitch85	Bradf0rd	"""If you want to smoke weed, don't make the argument for decriminalization.""  -WHAT? WHY? Any step towards legal weed is a good one.  Both decriminalization and legalization both have many numbers that show it's beneficial effects on society. Oh, and if you didn't notice, legalization DOES decriminalize it. They are not mutually exclusive.  And yes, many people want to get high on cannabis. That's why we're here. If you can come up with a good reason why that should be illegal, I'm all ears. So far, I haven't heard anything. People using drugs is not bad, we do it all the time (caffeine, Tylenol, Vicoden). People using dangerous drugs is bad. If you can prove that pot is dangerous to society, I'm all ears. No one has been able to do so. Ever.
"	2	3792	anything argument bad bad beneficial caffeine cannabis dangerous dangerous decriminalization decriminalization decriminalize drugs drugs ears ears effects ever exclusive far good good heard here high if illegal it legal legalization legalization make mutually notice numbers oh one people people people pot prove reason show smoke so society society step time tylenol vicoden weed weed what why yes	57	[]	[]
290	marijuana	K	33	32	-1	oppose	MKIced	doublejumper	"Interesting point. But that would most likely make things worse. Because then we'd have individuals growing their own for sale and no enforcement against that.
"	1	3794	enforcement growing individuals interesting make point sale that things worse	10	[]	[]
291	marijuana	K	35	33	1	oppose	gtride26	MKIced	"dont people brew thier own alcohol? I believe it would follow along the same lines...
"	2	3796	alcohol brew dont follow lines people thier	7	[]	[]
292	marijuana	K	37	-1	1	null	zaetz	null	"Annual causes of death in USA:  Tobacco 435,000  Poor Diet and Physical Inactivity 365,000 (enjoy those burgers, hey maybe we should ban apply pie??)  Alcohol 85,000   Microbial Agents 75,000  Toxic Agents 55,000  Motor Vehicle Crashes 26,347  Adverse Reactions to Prescription Drugs 32,000  Suicide 30,622  Incidents Involving Firearms 29,000  Homicide 20,308  Sexual Behaviors 20,000  All Illicit Drug Use, Direct and Indirect 17,000  Non-Steroidal Anti-Inflammatory Drugs Such As Aspirin 7,600  Caffeine 1,000-10,000 (includes coffee, tea and soda drinks like pepsi or coke)  Marijuana 0  I would sooner agree to ban tea as a deadly gateway drug than agree to the war on cannabis... because the war on cannabis makes no sense to a rational person...
"	2	3797	000 000 000 000 000 000 000 000 000 000 000 10 17 20 20 26 29 30 308 32 347 365 435 55 600 622 75 85 adverse agents agents agree agree alcohol annual anti apply aspirin ban ban behaviors burgers caffeine cannabis cannabis coffee coke crashes deadly death diet direct drinks drug drug drugs drugs enjoy firearms gateway hey homicide illicit inactivity incidents includes indirect inflammatory involving makes marijuana microbial motor non pepsi person physical pie poor prescription rational reactions sense sexual soda sooner steroidal suicide tea tea tobacco toxic usa use vehicle war war	97	[]	[]
293	marijuana	K	39	38	1	support	nagtroll	nagtroll	"Don't forget the lives wasted with mandatory sentencing of excessive jail times that has ruined so many young peoples lives.
"	2	3799	excessive forget jail lives lives mandatory peoples ruined sentencing times wasted young	12	[]	[]
294	marijuana	K	4	3	-1	oppose	MBurke12	frenchieak	"Ok that is fine, good explanations. But if they legalize weed and see how much of a problem it becomes then make it illegal again, it will only make things worse. Remember prohibition? I've never done any drugs myself, sure I've drank my share of alcohol and I'm not even of age to do so, but I'm not a drunk. And I wasn't calling you a pothead, I was saying it in general. I just feel it'll cause more problems in the long run with people becoming ""addicted"" to it and needing help to get off of it. And as far as it goes for medicinal purposes, marijuana does not cure anything in which many people try and use that excuse because they think it does. It is for the sole purpose of numbing the pain in cancer patients in which they can switch to other alternatives and also making patients hungry so they eat more and gain weight on their sick bodies.
"	1	3800	addicted again age alcohol alternatives bodies calling cancer cure does drank drugs drunk eat excuse explanations feel fine gain general good hungry illegal it legalize long make make making marijuana medicinal myself needing numbing pain patients patients people people pothead problem problems prohibition purpose purposes remember run share sick so sole switch things weed weight worse	56	[]	[]
295	marijuana	K	43	42	1	support	nagtroll	debateguy91	"And don't forget so many lives ruined with excessive mandatory sentencing of jail times.
"	2	3804	excessive forget jail lives mandatory ruined sentencing times	8	[]	[]
296	marijuana	K	44	-1	1	null	gtride26	null	"""Make the most you can of the Indian Hemp seed and sow it everywhere.""  - George Washington  ""Hemp is of first necessity to the wealth & protection of the country.""  - Thomas Jefferson  ""The prestige of government has undoubtedly been lowered considerably by the prohibition law. For nothing is more destructive of respect for the government and the law of the land than passing laws which cannot be enforced. It is an open secret that the dangerous increase of crime in this country is closely connected with this.""  - Albert Einstein  ""The powers not delegated to the United States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people.""  - The 10th Amendment  God said, ""Behold, I have given you every herb bearing seed which is upon the face of all the earth.…To you it will be for meat."" … And God saw everything that he had made, and, behold, it was very good. (Genesis 1:29-31)   ""Now the Spirit speaketh expressly, that in the latter times, some shall … speak lies in hypocrisy … commanding to abstain from meats which God hath created to be received with thanksgiving of them which believe and know the truth. (Paul: 1 Timothy 4:1-3)  ""When I was a kid I inhaled frequently. That was the point."" - Barack Obama   ""Why use up the forests which were centuries in the making and the mines which required ages to lay down, if we can get the equivalent of forest and mineral products in the annual growth of the hemp fields?""  - Henry Ford  ""Penalties against possession of a drug should not be more damaging to an individual than the use of the drug itself; and where they are, they should be changed. Nowhere is this more clear than in the laws against possession of marihuana in private for personal use... Therefore, I support legislation amending Federal law to eliminate all Federal criminal penalties for the possession of up to one ounce of marihuana.""  - Jimmy Carter
"	2	3805	10th 29 31 abstain ages albert amending amendment and annual are barack bearing behold behold carter centuries changed clear closely commanding connected considerably constitution country country created crime criminal damaging dangerous delegated destructive down drug drug earth einstein eliminate enforced equivalent everywhere expressly face federal federal fields ford forest forests frequently genesis george god god god good government government growth hath hemp hemp hemp henry herb hypocrisy increase indian individual inhaled itself jefferson jimmy kid land law law law laws laws lay legislation lies lowered made make making marihuana marihuana meat meats mineral mines necessity now obama open ounce passing paul penalties penalties people personal point possession possession possession powers prestige private products prohibited prohibition protection received required reserved respect respectively said secret seed seed sow speak speaketh spirit states states states support thanksgiving the the therefore this thomas times timothy to truth undoubtedly united use washington wealth when why	150	[]	[]
297	marijuana	K	45	44	1	support	nagtroll	gtride26	"Whoah, are all these for real? Thanks man.  The greatest benefit of legalization would be an end to mandatory sentencing, which has ruined so many young peoples lives.
"	2	3806	benefit end greatest legalization lives man mandatory peoples real ruined sentencing whoah young	13	[]	[]
298	marijuana	K	47	46	1	support	nagtroll	Nichole	"Its amazing we didn't learn our lesson after repealing prohibition, yet cannabis is far less harmful than alcohol, it even has medicinal properties.  But the greatest benefit would be an end to mandatory sentencing practices, which have ruined so many young peoples lives.
"	2	3808	alcohol amazing benefit cannabis end greatest harmful learn lesson lives mandatory medicinal peoples practices prohibition properties repealing ruined sentencing young	20	[]	[]
299	marijuana	K	49	48	1	support	nagtroll	11nasa	"Hooraaah. But seriously, it don't harm no one but the smoker, and that is really debatable too. It even has medicinal benefit. Its way safer than alcohol, which we still have legal after repealing prohibition. And ending the ban would mean ending cruel mandatory sentencing that ruins so many young peoples lives. Be wise. Legalize.
"	2	3810	alcohol ban benefit cruel debatable ending ending harm hooraaah legal legalize lives mandatory medicinal peoples prohibition repealing ruins safer sentencing seriously smoker too wise young	25	[]	[]
300	marijuana	K	5	4	1	oppose	frenchieak	MBurke12	"People don't use Marijuana to  cure  anything, just in the same way we don't use Aspirin or any other painkiller, or most medicines, to cure anything, as most medicines are used to treat the symptoms until the ailment goes away, or, if it never does, to make life a bit more bearable.   Prohibition didn't work for a reason. People don't take too well to getting their freedoms taken away. Alcohol was part of the national culture. While marijuana is not part of our national culture, we would still be better off making it legal.
"	2	3811	ailment alcohol anything anything aspirin away away bearable bit culture culture cure cure does freedoms legal life make making marijuana marijuana medicines medicines national national or painkiller part part people people prohibition reason symptoms treat work	36	[]	[]
301	marijuana	K	51	50	1	support	nagtroll	Vorac	"Yes, marijuana is actually less harmful than alcohol, yet we didn't learn our lesson after ending prohibition. Marijuana should never have been made illegal in the first place.
"	2	3813	alcohol ending harmful illegal learn lesson made marijuana marijuana place prohibition yes	12	[]	[]
302	marijuana	K	53	52	1	support	nagtroll	chaabraham	"Yes, because then mandatory sentencing would be stopped, and young lives could be saved from insane jail sentences.
"	2	3815	insane jail lives mandatory saved sentences sentencing stopped yes young	10	[]	[]
303	marijuana	K	55	54	1	support	nagtroll	handsdown	"Exactly, it costs so much, but accomplishes so little. Really all making it illegal does it raises the black market price. So the beneficiaries are drug dealers and money laundering bankers.  Its tragic because mandatory sentences are so excessive they ruin young peoples lives with long jail times. This is inexcusable. It should never have been made illegal in the first place.
"	2	3817	accomplishes bankers beneficiaries black costs dealers drug exactly excessive illegal illegal inexcusable jail laundering little lives long made making mandatory market money much peoples place price raises ruin sentences times tragic young	32	[]	[]
304	marijuana	K	57	56	1	support	nagtroll	unknown	"Agree completely, the way the law is it has ruined so many peoples lives with jail time and criminal records with overly harsh and excessive mandatory sentences. Its just insane. It doesn't really hurt anyone, alcohol is far worse, yet when people tried to stop that with prohibition, it didn't work at all. It seems we haven't learned our lesson from our own recent history. So sad and tragic, because it was completely preventable. Be wise Legalize.
"	2	3818	agree alcohol all anyone completely completely criminal excessive harsh history hurt insane jail law learned legalize lesson lives mandatory overly people peoples preventable prohibition recent records ruined sad sentences stop time tragic wise work worse	35	[]	[]
305	marijuana	K	59	58	1	support	nagtroll	Argento	"It sounds like you are against second hand buzz. That's fine with me. It should be legalized, that way people don't have to go behind the law to do it, which brings up all kinds of problems. So, ya i agree.
"	2	3820	agree brings buzz fine hand it kinds law legalized me people problems so sounds ya	15	[]	[]
306	marijuana	K	6	5	1	support	killswitch85	frenchieak	"Eh, I think it's a huge part of our culture. But that's a debate for another day...  Everything else is on point. :)
"	2	3821	culture day debate eh huge part point	7	[]	[]
307	marijuana	K	62	61	1	support	nagtroll	lokita4lyfe	"Amen brother, plus it could be used for medical purposes. And hemp could be used for so many things, even to make clothes. There is no need to import for hemp production. USA used to be a producer of it for ropes and stuff. It should never have been made illegal.
"	2	3824	amen brother clothes hemp hemp illegal import made make medical producer production purposes ropes stuff things usa	17	[]	[]
308	marijuana	K	64	63	1	support	nagtroll	ethansmith	"I generally support the legalization of marijuana, which is really just another plant so whats the big deal. But I probably wouldn't want to tax it. At least not much. Cuz then how are people gonna afford snacks for the munchies right? But seriously, taxation is good to convince govt to legalize it, although its actually onerous to add more taxes, so if it is done, it should be done as little as possible.
"	2	3826	add afford big convince cuz deal done generally gonna good govt it it legalization legalize marijuana much munchies onerous people plant possible right seriously snacks support tax taxation taxes whats	30	[]	[]
309	marijuana	K	7	6	1	support	frenchieak	killswitch85	"You know what? You're right, it really is a huge part of our culture now that I think about that statement for a second...  I don't really think that's even up for debate.
"	2	3831	culture debate huge part right second statement what	8	[]	[]
310	marijuana	K	70	68	1	support	PrayerFails	EvaNe	"Just to add, there has never been a death to the use of marijuana. Plus, the federal and state governments give money and marijuana to people for medical reasons.
"	2	3832	add death federal give governments marijuana marijuana medical money people plus reasons state	13	[]	[]
311	marijuana	K	72	71	1	support	jtopolnak	SRdebates	"I know so many successful people that have smoked or still smoke pot on occasion and have never used anything else. If you look at the history on how it got classified as a hardcore substance it all politically motivated and a bunch of BS. Marijuana has so many benefits for sick people and also it's building material which is grows in only a few months. I'm tired of hearing about nice people who are doing 10 years to life just for weed. You know me I don't smoke it but I think that it's all about personal freedoms who's right is it to tell you what you put in your body. The other drugs such as cocaine and heroin those need to stay as such.
"	2	3834	10 benefits body bs building bunch classified cocaine drugs else freedoms grows hardcore hearing heroin history life marijuana material months motivated nice occasion people people people personal politically pot put sick smoke smoke smoked stay substance successful such tired weed years	41	[]	[]
312	marijuana	K	74	-1	1	null	jtopolnak	null	"Yes pot heads help the economy by eating chips and going to 7 eleven for slur-pees. Stop building jail cells for people who like pot. It's about time they loosen up.
"	2	3836	building cells chips eating economy eleven heads jail loosen pees people pot pot slur stop time up	17	[]	[]
313	marijuana	K	75	-1	1	null	jtopolnak	null	"Legalize it tax it, it could be the answer for our debt crisis.
"	2	3837	answer crisis debt it legalize tax	6	[]	[]
314	marijuana	K	76	75	1	support	PrayerFails	jtopolnak	"Legalizing it is morally and economically right, but estimates put revenue only at $10-15 billion dollars and the deficit of 2009 is 1.4 trillion and the debt is 12.4 trillion. It would help.
"	2	3838	10 12 15 2009 billion debt deficit dollars economically estimates help legalizing morally put revenue right trillion trillion	18	[]	[]
315	marijuana	K	8	4	1	oppose	Spoonerism	MBurke12	"First, you have done drugs yourself, because alcohol IS a drug. It's simply a legal one like tobacco. And as someone who has been around both and tried both and tried both in excess, it's my opinion that alcohol is a far more dangerous drug than marijuana.   Marijuana does inflict harm to the self, but that's where it ends. People don't get high and then get belligerent, angry, and violent. They don't get high and drive overconfidently at 90 mph. I'm not saying driving under the influence of marijuana is by any means safe, but in comparison to alcohol, it is a lot safer. When you're under the influence of alcohol, you become overconfident in your abilities and drive without the normal care and caution you would have. Your vision is also blurred and reaction times slowed. Under marijuana, again your reaction times are slowed, but unlike using alcohol, when you drive under the influence of marijuana you drive with more care and caution than normal. It's the positive effect of paranoia. Furthermore, you can overdose on alcohol and die from it, which is an impossibility with marijuana.   It's interesting that you bring up prohibition and then state that you're afraid it will cause problems because people will become ""addicted"" to it. Prohibition is an excellent example to bring up. What did history teach us about prohibition? That it doesn't work. People will always self medicate, and so long as the substances they are using are absent of any serious effects, they will continue using those substances.   In fact, legalization of marijuana may cut down on the ""gateway"" effect of the drug (though I don't buy the gateway argument in and of itself, but more on that later). Many people try marijuana after being taught by the government's propaganda what a terrible awful drug it is. Once they try it and learn the truth, that it's very similar to alcohol, with a few key differences, they begin to question the government's authority on other drugs as well. ""If they lied to me about marijuana, maybe cocaine's not all that bad either.""   On the other hand, let me say this to the gateway argument. Tobacco and alcohol are the number one and number two gateway drugs. So if we call marijuana a gateway, let us only do so after calling out the top two.   As far as medicinal marijuana goes, you've obviously either done little to no research on the topic or you lack compassion. You state that cancer patients use it to numb the pain of treatment and to make them hungry in order to counteract the effects of nausea from treatment. I ask, what is wrong with that? It seems that if people are going through a very painful and difficult treatment (that may not even succeed) they might be entitled to pain relief and some semblance of a normal life (i.e. being able to eat normally). Nobody claims that marijuana ""cures"" anything, it's pain medication, much like morphine, demerol, vicodin, etc. AND it's natural. No pharmaceutical company has mixed in chemical compounds to create it. I get terrible menstrual cycles, they've always been awful and have gotten worse as I've gotten a bit older. The only thing that successfully treats the pain and discomfort I feel during those first two days is, you guessed it, marijuana.   Prohibition has been tried...for seventy years. And rather than reduce marijuana use, now nearly half of the country admits to having tried the substance. We waste money on criminalization of marijuana and we create crime. If marijuana were available legally, drug dealers would be out of business, and users would no longer have to be jailed at your expense. The government would be able to tax the substance and make a pretty penny off of people's use of it as well.   There's no proof that use of marijuana would increase if prohibition ended. It would make us all safer and save us a ton of money. I'm sick of the hypocrisy of alcohol-users in regards to marijuana. If you want to oppose it, fine, but you sure as hell better oppose it's uglier, scarier brother, Alcohol, first.
"	2	3842	90 abilities absent addicted admits afraid alcohol alcohol alcohol alcohol alcohol alcohol alcohol alcohol alcohol alcohol angry anything argument argument ask authority awful awful bad begin belligerent bit blurred bring bring brother business buy call calling cancer care care caution caution chemical claims cocaine company comparison compassion compounds continue counteract country create create crime criminalization cures cut cycles dangerous days dealers demerol die differences difficult discomfort drive drive drive drive driving drug drug drug drug drug drugs drugs drugs eat effect effect effects effects either ended ends entitled etc excellent excess expense fact feel fine first first for furthermore gateway gateway gateway gateway gateway goes government government government guessed half hand harm have hell high high history hungry hypocrisy if impossibility increase inflict influence influence influence interesting is is it it it it it itself jailed key lack later learn legal legalization legally lied life long longer lot make make make marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana means medicate medication medicinal menstrual mixed money money morphine mph natural nausea normal normal normal normally numb number number older opinion oppose oppose order overconfident overconfidently overdose pain pain pain pain painful paranoia patients penny people people people people people people pharmaceutical positive pretty problems prohibition prohibition prohibition prohibition prohibition proof propaganda question reaction reaction reduce relief research safe safer safer save scarier self semblance seventy sick similar simply slowed slowed state state substance substance substances substances succeed successfully taught tax teach terrible terrible that that thing though times times tobacco tobacco ton top topic treatment treatment treatment treats tried truth two uglier unlike up use users users vicodin violent vision waste well well work worse wrong years yourself	288	[]	[]
316	marijuana	K	80	-1	1	null	PrayerFails	null	"The War on Drugs is not only a moral problem but a economic problem. First, it is morally wrong because the government restricts the free choice of individuals to participate in such substances, and the number of people people killed every year with selling or buying drugs is simply unnecessary and unjust. When someone engages in the use of drugs, it is the decision of that person and they are only hurting themselves nor the government.  Second, economically, instead of enforcing drug prohibition with $10 billion of spending, the government could control the supply of drugs by legally selling the product and taxing where estimates range in $10 billion dollars as well. The government would have 10 billion dollars to spend elsewhere. It would eliminate drug cartels. Not only is the enforcement costly, but by criminalizing these people, taxpayers have to pay for them in live in prisons throughout America.  The only negative aspect is that it may lead to a increase in drug addicts.
"	2	3843	10 10 10 addicts america aspect billion billion billion buying cartels choice control costly criminalizing decision dollars dollars drug drug drug drugs drugs drugs drugs economic economically eliminate elsewhere enforcement enforcing engages estimates first free government government government government hurting increase individuals killed lead legally live moral morally negative number participate pay people people people person prisons problem problem product prohibition range restricts second selling selling simply spend spending substances supply taxing taxpayers unjust unnecessary war well wrong year	79	[]	[]
317	marijuana	K	87	86	1	support	nagtroll	BillHarris	"Yeah, I think the reason it's gone on so long is dealers and laundering banks make their money under the black market system. But it could change again. Look at prohibition.  The biggest effect would be an end to brutal mandatory sentencing of long jail times that has ruined so many young peoples lives.
"	2	3850	again banks biggest black brutal change dealers effect end jail laundering lives long long make mandatory market money peoples prohibition reason ruined sentencing system times yeah young	27	[]	[]
318	marijuana	K	89	88	1	oppose	killswitch85	SlashinatorX	"Well, I would almost agree with that, but then that creates a huge black market all over again that is completely unregulated. People will be harming themselves with dirty alcohol, tobacco, and other drugs because of lack of regulation on these substances. It's currently a problem with cannabis because it's illegal.  You are on the right track though, making them illegal is definately the wrong way to go about it.
"	2	3852	agree alcohol black cannabis completely creates definately dirty drugs harming huge illegal illegal it lack making market people problem regulation substances that though tobacco track unregulated well wrong	28	[]	[]
319	marijuana	K	9	4	1	oppose	killswitch85	MBurke12	"How do you know if Marijuana helps or doesn't help people in need? That's a pretty bold statement to make for everyone that's had any ailment (which there are many: migraines, insomnia, post traumatic stress disorder, PMS, etc.) that pot could help, don't you think? Where's the evidence to back this up?  Pot is not physically addicting. However, caffeine, is addictive. Whether or not something is or isn't addictive shouldn't be the only criteria for determining it's safety within society. If it were, then all pain killers would be illegal in addition to coffee and tea and probably television.
"	2	3853	addicting addictive addictive addition ailment back bold caffeine coffee criteria determining disorder etc evidence help helps however illegal insomnia killers make many marijuana migraines need pain people physically pms post pot pot pretty safety society statement stress tea television think traumatic up were which	44	[]	[]
320	marijuana	K	90	89	1	support	nagtroll	killswitch85	"Ya, legalizing will solve those problems. But I don't think there is a big black market in alcohol, so I would not be too fussy over how it was legalized exactly. But it would be better to have less hassles over it.  But the main benefit would be ending mandatory sentencing, which has ruined so many young peoples lives.
"	2	3854	alcohol benefit big black ending exactly fussy hassles it legalized legalizing lives main mandatory market peoples problems ruined sentencing solve ya young	22	[]	[]
321	marijuana	K	91	88	1	support	nagtroll	SlashinatorX	"Ya i agree with the sentiment, legalize. I can understand why you would want to have some control over distribution, keep it away from kids. But i don't know what a public store is. Where would you buy it then, a private store? I don't know what that means.  But anyway, the greatest benefit would be an end to mandatory sentencing that has destroyed so many young peoples lives.
"	2	3855	agree anyway benefit buy control destroyed distribution end greatest is kids legalize lives mandatory means peoples private public sentencing sentiment store store then understand ya young	26	[]	[]
322	marijuana	K	96	-1	1	null	ThePotatoman	null	"Dude, just like, legalize it and stuff.  My heart just gushes over kush.  I'm keen for green.  I bleed for weed.  hehehehe, rhymes.  But honestly, it should be legalized.
"	2	3860	bleed dude green gushes heart hehehehe honestly keen kush legalize legalized like rhymes stuff weed	15	[]	[]
323	marijuana	L	1	-1	1	null	ThePyg	null	"yeah, so all the stupid people can be stoned in their house instead of out on the streets with a picket sign.
"	2	3864	house people picket sign stoned streets stupid yeah	8	[]	[]
324	marijuana	L	10	9	-1	oppose	HGrey87	ThePyg	"I  reeeeeallly  hate when you put words in my mouth. I didn't say a single thing you attributed to me in this rebuttal.   I hope this is the product of tangential thought, and not a conscious effort to shift the discussion away from what you can no longer defend.  In response: When you're making assertions about their effects on musicians, firsthand experience goes a long way. Especially in discussions of (as yet) qualitative distinctions between two modes of creative catalysis.   I'm not saying musicians who don't do drugs are better. I do know that the greatest innovators have almost all been drug users.   I couldn't tell you whether abstainers are holding themselves back, I'm not fucking psychic. Drugs have different effects on everyone. If I had to guess, I would say yes, they probably would be a tiny bit more creative if they tried certain drugs. Note that this belief is  not mutually exclusive  with the idea that drugs aren't needed to be creative.  You know, if it sounds too stupid for someone to have argued it, why don't you read back over it and see if they really did? I'm still in utter disbelief that you think I said  all of that BS .
"	1	3865	abstainers argued as assertions attributed back back belief better bit bs catalysis conscious creative creative creative defend did disbelief discussion discussions distinctions drug drugs drugs drugs drugs effects effects effort everyone exclusive experience firsthand fucking greatest guess hate holding hope idea innovators it know long longer making modes mouth musicians musicians mutually needed note product psychic put qualitative read rebuttal reeeeeallly response shift single sounds stupid tangential thing thought tiny users utter way words yes yet	76	[]	[]
325	marijuana	L	11	9	1	oppose	ThePyg	ThePyg	"so you do agree with the fact that drug use doesn't make a better musician... or do you?  you seem to switching back and fourth.  the argument really started with that. I said weed doesn't make a better musician.
"	2	3866	agree argument back drug fact fourth make make musician musician started switching that weed you	15	[]	[]
326	marijuana	L	12	3	1	oppose	andsoccer16	ThePyg	"I was aware that you were for the most part joking, I just get a little annoyed when people say that people who do weed are stupid (not that this is what you said).  As for music, I can give you a whole list of artists and songs that were influenced by marijuana. My favorite example would be Bob Marley but there are many others.   I would say that the reason you know more stupid people than smart people that do weed is probably because there are more stupid people in in the world than smart people, but then again I don't know who you hang out with so I can't make a judgment.   If you look at most collages, especially liberal ones, you will find a significant portion of the student body either has tried or regularly uses marijuana. What this says to me is that there are a significant amount of intelligent people who do use the drug.
"	2	3867	amount annoyed artists aware bob body collages drug favorite find give hang influenced intelligent joking judgment liberal list make marijuana marijuana marley music not ones others part people people people people people people people portion reason regularly said significant significant smart smart songs student stupid stupid stupid weed weed world	50	[]	[]
327	marijuana	L	16	15	1	support	HGrey87	pj12	"Marijuana can prevent lung cancer.  Lung cells have a part of their DNA that serves as a self-destruct mechanism, so new ones can grow in. Tobacco destroys this sequence, so cells will keep replicating without self-destructing. Marijuana just kills the cell outright instead of messing up its DNA, so it's not only less harmful, it can prevent a bit of the damage tobacco does. Cuts tumor growth by half in mice.
"	2	3871	bit cancer cell cells cells cuts damage destroys destruct destructing dna dna does grow growth half harmful in kills lung lung marijuana marijuana mechanism messing mice outright part prevent prevent replicating self self sequence serves tobacco tobacco tumor	38	[]	[]
328	marijuana	L	2	1	1	oppose	andsoccer16	ThePyg	"I disagree with your assertion that only stupid people do weed. A large portion of modern music an art has been inspired by marijuana. These people were intelligent and creative and marijuana allowed helped them reach there potential as artists. I also know plenty of very intelligent people who currently use or have used the drug.
"	2	3875	allowed art artists assertion creative disagree drug helped inspired intelligent intelligent large marijuana marijuana modern music people people people plenty portion potential reach stupid weed	25	[]	[]
329	marijuana	L	21	19	-1	support	Kuklapolitan	lostmma	"Isn't that funny...I don't think your question had anything to do with HEMP being useful. I used to be a weed smoker in the 60's, 70's and 80's along with other things offered along the way. I never really drank so pot was a miracle to me. I've thought about it for many years and today we know a great deal about what we inhale or ingest than we did back then.  After all that wonderful thinking I came to the conclusion that weed should not be legalized because of the abuse factor and not for any other reason. If I was still out there partying like I did years ago, I'd probably enjoy a few tokes for a nice buzz and although marijuana itself does NOT lead to other drugs, in the wrong hands a person with an addictive mindset/personality WILL go past the joint or two over the week-end. Pot laced with what have you will send you reeling and there is plenty of stuff out there to lace it with. For the safety of all, I would say no, don't legalize it with the exception of those who are terminally ill and have been prescribed it to calm them and take away some of the pain.
"	1	3877	60 70 80 abuse addictive ago all back buzz calm conclusion deal drank drugs end enjoy exception factor funny great hands hemp ill ingest inhale joint lace laced lead legalize legalized marijuana me mindset miracle nice no offered pain partying past person personality plenty pot pot prescribed question reason reeling safety send smoker stuff terminally then things thinking thought today tokes useful way weed weed week with wonderful wrong years years	71	[]	[]
